record_id,calling_number,called_number,start_time,duration_seconds,call_type
CDR-003815,916105792347,918259513627,2025-02-20T16:55:42+05:30,24,voice
CDR-003816,917556372626,917007495214,2025-02-20T17:05:24+05:30,118,voice
CDR-003817,918851286499,919847874879,2025-02-20T17:06:38+05:30,52,voice
CDR-003818,917190994262,917970653224,2025-02-20T17:12:14+05:30,0,sms
CDR-003819,917679658289,918829009322,2025-02-20T17:27:55+05:30,49,voice
CDR-003820,916653793670,917556372626,2025-02-20T18:04:37+05:30,48,voice
CDR-003821,916375107792,916849321768,2025-02-20T18:04:58+05:30,36,voice
CDR-003822,916187060216,918224632063,2025-02-20T18:10:54+05:30,28,voice
CDR-003823,918525720621,919883152281,2025-02-20T18:10:57+05:30,187,voice
CDR-003824,917190994262,917556372626,2025-02-20T18:13:06+05:30,24,voice
CDR-003825,917679658289,918829009322,2025-02-20T18:23:33+05:30,262,voice
CDR-003826,916729640279,918829009322,2025-02-20T18:26:10+05:30,59,voice
CDR-003827,918829009322,919415717273,2025-02-20T18:42:12+05:30,11,voice
CDR-003828,917970653224,917447202903,2025-02-20T18:51:38+05:30,53,voice
CDR-003829,918437653138,919994738491,2025-02-20T18:52:37+05:30,42,voice
CDR-003830,919600233059,916309630372,2025-02-20T19:08:51+05:30,37,voice
CDR-003831,916309630372,917970653224,2025-02-20T19:31:47+05:30,140,voice
CDR-003832,917447202903,916665802686,2025-02-20T19:41:12+05:30,29,voice
CDR-003833,916309630372,919600233059,2025-02-20T19:49:33+05:30,11,voice
CDR-003834,918193665589,919636802154,2025-02-20T20:03:53+05:30,16,voice
CDR-003835,916694321946,919415717273,2025-02-20T20:05:31+05:30,133,voice
CDR-003836,916026997648,916097862916,2025-02-20T20:15:51+05:30,60,voice
CDR-003837,919384822654,917288961107,2025-02-20T20:17:08+05:30,37,voice
CDR-003838,918600238302,916435668733,2025-02-20T20:30:28+05:30,35,voice
CDR-003839,917556372626,917311481954,2025-02-20T20:32:14+05:30,166,voice
CDR-003840,916931872820,916935101816,2025-02-20T20:32:36+05:30,99,voice
CDR-003841,918771974035,916309630372,2025-02-20T20:33:17+05:30,151,voice
CDR-003842,917891221720,916948528511,2025-02-20T20:38:17+05:30,354,voice
CDR-003843,916424188799,916931872820,2025-02-20T20:42:27+05:30,41,voice
CDR-003844,918771974035,916309630372,2025-02-20T20:48:54+05:30,24,voice
CDR-003845,916665802686,918437653138,2025-02-20T20:56:52+05:30,180,voice
CDR-003846,919415717273,918829009322,2025-02-20T21:17:52+05:30,8,voice
CDR-003847,916926118120,916876538782,2025-02-20T21:24:11+05:30,94,voice
CDR-003848,917147613772,916702951376,2025-02-20T21:49:28+05:30,29,voice
CDR-003849,916948528511,916733103322,2025-02-20T21:56:27+05:30,111,voice
CDR-003850,917329653581,919069904489,2025-02-20T22:23:25+05:30,45,voice
CDR-003851,918236083655,918337754340,2025-02-20T22:27:38+05:30,49,voice
CDR-003852,916641395672,919571619646,2025-02-20T22:44:53+05:30,52,voice
CDR-003853,916017179896,918845716772,2025-02-20T23:07:12+05:30,81,voice
CDR-003854,916637885677,918437653138,2025-02-20T23:54:21+05:30,132,voice
CDR-003855,919415717273,918524624102,2025-02-20T23:56:25+05:30,14,voice
CDR-003856,919797302867,916367453616,2025-02-21T00:26:43+05:30,144,voice
CDR-003857,919384822654,916309630372,2025-02-21T02:01:29+05:30,95,voice
CDR-003858,916997171985,916309630372,2025-02-21T02:49:15+05:30,153,voice
CDR-003859,917844273643,918184188031,2025-02-21T06:35:03+05:30,0,sms
CDR-003860,916641395672,919571619646,2025-02-21T06:38:07+05:30,0,sms
CDR-003861,916383487026,918231336700,2025-02-21T06:51:02+05:30,18,voice
CDR-003862,918543852803,919347124126,2025-02-21T06:54:15+05:30,109,voice
CDR-003863,916217338638,916665802686,2025-02-21T07:02:55+05:30,0,sms
CDR-003864,918525720621,919415717273,2025-02-21T07:14:26+05:30,15,voice
CDR-003865,917891221720,918859909279,2025-02-21T07:28:55+05:30,26,voice
CDR-003866,916543832315,916435668733,2025-02-21T07:34:39+05:30,88,voice
CDR-003867,919636802154,916031350966,2025-02-21T08:05:52+05:30,0,sms
CDR-003868,916424188799,917364382775,2025-02-21T08:20:25+05:30,61,voice
CDR-003869,916309630372,918771974035,2025-02-21T08:23:49+05:30,24,voice
CDR-003870,916367453616,916424188799,2025-02-21T08:32:22+05:30,58,voice
CDR-003871,919571619646,916641395672,2025-02-21T08:51:32+05:30,44,voice
CDR-003872,916812873288,918851286499,2025-02-21T08:58:26+05:30,99,voice
CDR-003873,916217338638,918517802039,2025-02-21T09:08:15+05:30,0,sms
CDR-003874,916852224261,916627903127,2025-02-21T09:12:41+05:30,0,sms
CDR-003875,916137652472,918981072749,2025-02-21T09:35:46+05:30,95,voice
CDR-003876,917556372626,917190994262,2025-02-21T09:58:46+05:30,169,voice
CDR-003877,916869481191,916383487026,2025-02-21T10:02:26+05:30,101,voice
CDR-003878,919688936655,919153442407,2025-02-21T10:09:04+05:30,0,sms
CDR-003879,918524624102,919415717273,2025-02-21T10:15:12+05:30,92,voice
CDR-003880,919994738491,918437653138,2025-02-21T10:15:36+05:30,20,voice
CDR-003881,917545427621,917779969407,2025-02-21T10:41:07+05:30,11,voice
CDR-003882,916435668733,918437653138,2025-02-21T11:06:06+05:30,5,voice
CDR-003883,919600233059,916309630372,2025-02-21T11:31:12+05:30,24,voice
CDR-003884,919069904489,917329653581,2025-02-21T11:35:36+05:30,0,sms
CDR-003885,916026997648,916097862916,2025-02-21T11:46:10+05:30,94,voice
CDR-003886,919772591901,916685125460,2025-02-21T12:46:10+05:30,86,voice
CDR-003887,919349831082,916694321946,2025-02-21T12:46:43+05:30,121,voice
CDR-003888,919797302867,916406467692,2025-02-21T12:50:20+05:30,60,voice
CDR-003889,918437653138,919994738491,2025-02-21T13:03:57+05:30,164,voice
CDR-003890,916543832315,917814266084,2025-02-21T13:30:59+05:30,219,voice
CDR-003891,916948528511,917891221720,2025-02-21T13:32:58+05:30,242,voice
CDR-003892,919600233059,916309630372,2025-02-21T13:47:02+05:30,59,voice
CDR-003893,919600233059,916153621537,2025-02-21T13:56:44+05:30,329,voice
CDR-003894,917545969696,918851286499,2025-02-21T14:17:54+05:30,228,voice
CDR-003895,917288961107,919384822654,2025-02-21T15:05:05+05:30,202,voice
CDR-003896,919994738491,918437653138,2025-02-21T16:08:46+05:30,0,sms
CDR-003897,916935101816,916931872820,2025-02-21T16:13:29+05:30,174,voice
CDR-003898,919571619646,917730176490,2025-02-21T16:50:51+05:30,33,voice
CDR-003899,916005959219,916367453616,2025-02-21T16:52:56+05:30,22,voice
CDR-003900,919384822654,917970653224,2025-02-21T17:06:44+05:30,30,voice
CDR-003901,917545427621,919072674448,2025-02-21T17:29:00+05:30,52,voice
CDR-003902,916653793670,919994738491,2025-02-21T17:29:17+05:30,229,voice
CDR-003903,918859909279,916948528511,2025-02-21T17:48:40+05:30,319,voice
CDR-003904,917190994262,918517802039,2025-02-21T18:03:10+05:30,40,voice
CDR-003905,919797302867,916935101816,2025-02-21T18:16:00+05:30,13,voice
CDR-003906,917147613772,917844273643,2025-02-21T18:17:27+05:30,225,voice
CDR-003907,919647323963,919571619646,2025-02-21T18:24:50+05:30,36,voice
CDR-003908,918771974035,916309630372,2025-02-21T18:38:18+05:30,0,sms
CDR-003909,916217338638,919847874879,2025-02-21T19:04:09+05:30,59,voice
CDR-003910,916702951376,917147613772,2025-02-21T19:10:57+05:30,140,voice
CDR-003911,916026997648,918845716772,2025-02-21T19:11:23+05:30,302,voice
CDR-003912,917876457943,916702951376,2025-02-21T19:15:26+05:30,26,voice
CDR-003913,917288961107,919384822654,2025-02-21T19:50:13+05:30,105,voice
CDR-003914,919883152281,919072674448,2025-02-21T19:54:20+05:30,90,voice
CDR-003915,919326047954,916876538782,2025-02-21T20:06:03+05:30,41,voice
CDR-003916,917523499956,919883152281,2025-02-21T20:14:49+05:30,19,voice
CDR-003917,916217338638,916665802686,2025-02-21T20:18:36+05:30,60,voice
CDR-003918,919384822654,916309630372,2025-02-21T20:23:17+05:30,38,voice
CDR-003919,919384822654,916849321768,2025-02-21T20:48:22+05:30,144,voice
CDR-003920,917679658289,918195064628,2025-02-21T20:49:16+05:30,33,voice
CDR-003921,918973120296,918525720621,2025-02-21T21:02:14+05:30,42,voice
CDR-003922,917364382775,916424188799,2025-02-21T21:05:52+05:30,10,voice
CDR-003923,919797302867,916931872820,2025-02-21T21:07:29+05:30,45,voice
CDR-003924,917545427621,919883152281,2025-02-21T21:20:26+05:30,0,sms
CDR-003925,916005959219,916367453616,2025-02-21T21:23:09+05:30,95,voice
CDR-003926,917545427621,916187060216,2025-02-21T21:40:26+05:30,0,sms
CDR-003927,916641395672,917730176490,2025-02-21T21:52:48+05:30,41,voice
CDR-003928,919808452910,917814266084,2025-02-21T22:10:36+05:30,0,sms
CDR-003929,918224632063,919415717273,2025-02-21T22:22:14+05:30,74,voice
CDR-003930,916702951376,916375107792,2025-02-21T22:35:18+05:30,98,voice
CDR-003931,919600233059,916849321768,2025-02-21T22:48:20+05:30,36,voice
CDR-003932,919600233059,916309630372,2025-02-21T22:54:14+05:30,58,voice
CDR-003933,918169713512,916637885677,2025-02-21T22:58:17+05:30,9,voice
CDR-003934,919384822654,916309630372,2025-02-21T23:36:48+05:30,85,voice
CDR-003935,917556372626,917190994262,2025-02-21T23:42:43+05:30,90,voice
CDR-003936,918600238302,918437653138,2025-02-21T23:57:02+05:30,25,voice
CDR-003937,917500083076,916876538782,2025-02-21T23:58:46+05:30,110,voice
CDR-003938,916309630372,919384822654,2025-02-22T00:03:37+05:30,0,sms
CDR-003939,916876538782,917679658289,2025-02-22T02:49:24+05:30,166,voice
CDR-003940,916812873288,918851286499,2025-02-22T02:57:18+05:30,20,voice
CDR-003941,916665802686,916729640279,2025-02-22T04:01:20+05:30,26,voice
CDR-003942,917190994262,917556372626,2025-02-22T06:40:04+05:30,17,voice
CDR-003943,917844273643,916849321768,2025-02-22T06:41:34+05:30,33,voice
CDR-003944,916641395672,917989228447,2025-02-22T07:16:08+05:30,0,sms
CDR-003945,916931872820,916424188799,2025-02-22T07:18:36+05:30,30,voice
CDR-003946,918829009322,919415717273,2025-02-22T07:32:02+05:30,60,voice
CDR-003947,917989228447,919647323963,2025-02-22T07:37:02+05:30,15,voice
CDR-003948,919384822654,919600233059,2025-02-22T07:41:13+05:30,54,voice
CDR-003949,916926118120,918259513627,2025-02-22T07:47:55+05:30,66,voice
CDR-003950,919847874879,916217338638,2025-02-22T08:42:27+05:30,64,voice
CDR-003951,917147613772,916702951376,2025-02-22T08:46:12+05:30,86,voice
CDR-003952,916383487026,918231336700,2025-02-22T09:03:26+05:30,15,voice
CDR-003953,918224632063,919415717273,2025-02-22T09:12:36+05:30,16,voice
CDR-003954,919415717273,917679658289,2025-02-22T09:21:04+05:30,51,voice
CDR-003955,919571619646,916641395672,2025-02-22T09:30:45+05:30,34,voice
CDR-003956,918981072749,919069904489,2025-02-22T10:31:59+05:30,29,voice
CDR-003957,918231336700,918236083655,2025-02-22T10:36:41+05:30,22,voice
CDR-003958,918608791433,918845716772,2025-02-22T10:43:18+05:30,117,voice
CDR-003959,916926118120,918973120296,2025-02-22T11:04:32+05:30,222,voice
CDR-003960,918524624102,919415717273,2025-02-22T11:10:12+05:30,52,voice
CDR-003961,917679658289,919415717273,2025-02-22T11:19:15+05:30,125,voice
CDR-003962,918845716772,918973120296,2025-02-22T11:28:24+05:30,61,voice
CDR-003963,919896703780,916641395672,2025-02-22T12:00:44+05:30,0,sms
CDR-003964,918221668220,916656057567,2025-02-22T12:06:44+05:30,24,voice
CDR-003965,918692842017,918543852803,2025-02-22T12:31:15+05:30,0,sms
CDR-003966,916026997648,916926118120,2025-02-22T12:39:40+05:30,37,voice
CDR-003967,918973120296,917679658289,2025-02-22T12:53:01+05:30,0,sms
CDR-003968,919600233059,916309630372,2025-02-22T12:59:13+05:30,244,voice
CDR-003969,919600233059,916309630372,2025-02-22T13:00:46+05:30,91,voice
CDR-003970,918973120296,918608791433,2025-02-22T13:35:49+05:30,106,voice
CDR-003971,916637885677,916665802686,2025-02-22T13:59:27+05:30,0,sms
CDR-003972,916309630372,919896703780,2025-02-22T14:23:16+05:30,47,voice
CDR-003973,919153442407,919688936655,2025-02-22T14:27:40+05:30,45,voice
CDR-003974,917311481954,916653793670,2025-02-22T14:44:05+05:30,0,sms
CDR-003975,916960990031,916309630372,2025-02-22T14:47:31+05:30,30,voice
CDR-003976,916518301062,919714026682,2025-02-22T14:48:58+05:30,125,voice
CDR-003977,916787800822,916637885677,2025-02-22T14:49:03+05:30,362,voice
CDR-003978,916876538782,919326047954,2025-02-22T14:52:13+05:30,38,voice
CDR-003979,916948528511,916367453616,2025-02-22T15:01:36+05:30,41,voice
CDR-003980,916849321768,919384822654,2025-02-22T15:07:00+05:30,45,voice
CDR-003981,916309630372,918771974035,2025-02-22T15:07:43+05:30,240,voice
CDR-003982,919994738491,916653793670,2025-02-22T15:09:55+05:30,64,voice
CDR-003983,916926118120,918845716772,2025-02-22T15:22:58+05:30,72,voice
CDR-003984,916665802686,916787800822,2025-02-22T15:29:55+05:30,57,voice
CDR-003985,917329653581,919797302867,2025-02-22T15:43:22+05:30,43,voice
CDR-003986,917679658289,919772591901,2025-02-22T16:00:22+05:30,180,voice
CDR-003987,918437653138,916637885677,2025-02-22T16:12:25+05:30,0,sms
CDR-003988,917891221720,916931872820,2025-02-22T16:21:09+05:30,65,voice
CDR-003989,918337754340,919347124126,2025-02-22T16:46:51+05:30,139,voice
CDR-003990,919384822654,917288961107,2025-02-22T17:02:01+05:30,18,voice
CDR-003991,919647323963,917989228447,2025-02-22T17:15:18+05:30,25,voice
CDR-003992,917545427621,916187060216,2025-02-22T17:33:10+05:30,333,voice
CDR-003993,918829009322,917679658289,2025-02-22T18:08:12+05:30,21,voice
CDR-003994,918973120296,918845716772,2025-02-22T18:26:07+05:30,38,voice
CDR-003995,916702951376,916375107792,2025-02-22T18:26:37+05:30,92,voice
CDR-003996,918193665589,919636802154,2025-02-22T18:40:45+05:30,79,voice
CDR-003997,916926118120,918973120296,2025-02-22T18:57:37+05:30,95,voice
CDR-003998,916685125460,919349831082,2025-02-22T19:03:00+05:30,126,voice
CDR-003999,916325845808,916543832315,2025-02-22T19:03:27+05:30,57,voice
CDR-004000,918437653138,916637885677,2025-02-22T19:24:40+05:30,96,voice
CDR-004001,916424188799,917364382775,2025-02-22T19:29:10+05:30,0,sms
CDR-004002,916309630372,918771974035,2025-02-22T19:32:39+05:30,147,voice
CDR-004003,918859909279,916948528511,2025-02-22T19:46:08+05:30,45,voice
CDR-004004,917346214717,917891221720,2025-02-22T19:59:10+05:30,21,voice
CDR-004005,919772591901,919349831082,2025-02-22T20:12:08+05:30,83,voice
CDR-004006,919600233059,916309630372,2025-02-22T20:18:19+05:30,91,voice
CDR-004007,919896703780,916275552433,2025-02-22T20:36:22+05:30,96,voice
CDR-004008,916787800822,916637885677,2025-02-22T20:44:58+05:30,235,voice
CDR-004009,916694321946,916017179896,2025-02-22T20:51:36+05:30,100,voice
CDR-004010,918437653138,918600238302,2025-02-22T20:53:24+05:30,63,voice
CDR-004011,916665802686,916729640279,2025-02-22T20:56:09+05:30,56,voice
CDR-004012,919896703780,916641395672,2025-02-22T21:12:27+05:30,285,voice
CDR-004013,917053069975,917364382775,2025-02-22T21:12:51+05:30,39,voice
CDR-004014,918600238302,918437653138,2025-02-22T21:14:17+05:30,138,voice
CDR-004015,916627903127,916733103322,2025-02-22T21:37:18+05:30,22,voice
CDR-004016,917556372626,917190994262,2025-02-22T21:42:19+05:30,0,sms
CDR-004017,916325845808,918851286499,2025-02-22T21:57:27+05:30,294,voice
CDR-004018,916812873288,917814266084,2025-02-22T22:06:09+05:30,212,voice
CDR-004019,917447202903,917970653224,2025-02-22T22:32:57+05:30,22,voice
CDR-004020,916729640279,916665802686,2025-02-22T22:57:27+05:30,220,voice
CDR-004021,917447202903,916637885677,2025-02-22T23:05:30+05:30,21,voice
CDR-004022,916702951376,917007495214,2025-02-22T23:26:58+05:30,25,voice
CDR-004023,918236083655,918231336700,2025-02-22T23:53:12+05:30,52,voice
CDR-004024,918437653138,918600238302,2025-02-23T02:18:31+05:30,124,voice
CDR-004025,919600233059,916849321768,2025-02-23T02:34:00+05:30,18,voice
CDR-004026,917970653224,916637885677,2025-02-23T02:35:36+05:30,0,sms
CDR-004027,916424188799,916518301062,2025-02-23T03:16:19+05:30,0,sms
CDR-004028,916787800822,916665802686,2025-02-23T04:21:12+05:30,57,voice
CDR-004029,916694321946,919415717273,2025-02-23T04:30:59+05:30,27,voice
CDR-004030,918829009322,919415717273,2025-02-23T04:44:07+05:30,32,voice
CDR-004031,916787800822,916665802686,2025-02-23T05:21:17+05:30,14,voice
CDR-004032,919384822654,919600233059,2025-02-23T05:39:17+05:30,22,voice
CDR-004033,916217338638,916637885677,2025-02-23T06:00:11+05:30,80,voice
CDR-004034,918973120296,916729640279,2025-02-23T06:43:30+05:30,0,sms
CDR-004035,919636802154,918981072749,2025-02-23T06:43:53+05:30,8,voice
CDR-004036,916876538782,917679658289,2025-02-23T07:11:17+05:30,223,voice
CDR-004037,918221668220,916948528511,2025-02-23T07:23:26+05:30,52,voice
CDR-004038,918981072749,916137652472,2025-02-23T07:39:44+05:30,169,voice
CDR-004039,918608791433,918524624102,2025-02-23T07:44:53+05:30,54,voice
CDR-004040,918543852803,918337754340,2025-02-23T07:55:39+05:30,39,voice
CDR-004041,918973120296,918845716772,2025-02-23T08:06:01+05:30,37,voice
CDR-004042,917556372626,918517802039,2025-02-23T08:06:07+05:30,13,voice
CDR-004043,916367453616,917053069975,2025-02-23T08:49:40+05:30,0,sms
CDR-004044,918337754340,918543852803,2025-02-23T09:14:15+05:30,0,sms
CDR-004045,916627903127,916733103322,2025-02-23T09:16:36+05:30,59,voice
CDR-004046,918517802039,917485979569,2025-02-23T09:24:08+05:30,121,voice
CDR-004047,916309630372,919600233059,2025-02-23T09:24:11+05:30,25,voice
CDR-004048,919571619646,917730176490,2025-02-23T09:44:44+05:30,214,voice
CDR-004049,916561718843,919688936655,2025-02-23T10:22:03+05:30,30,voice
CDR-004050,916931872820,917891221720,2025-02-23T10:22:28+05:30,78,voice
CDR-004051,919600233059,916309630372,2025-02-23T10:24:33+05:30,146,voice
CDR-004052,916309630372,918771974035,2025-02-23T11:02:57+05:30,12,voice
CDR-004053,918771974035,916309630372,2025-02-23T11:37:08+05:30,32,voice
CDR-004054,916309630372,917970653224,2025-02-23T11:37:56+05:30,39,voice
CDR-004055,917814266084,916325845808,2025-02-23T11:42:42+05:30,130,voice
CDR-004056,916729640279,918829009322,2025-02-23T11:43:10+05:30,61,voice
CDR-004057,917989228447,916641395672,2025-02-23T12:23:17+05:30,128,voice
CDR-004058,918851286499,916325845808,2025-02-23T14:05:42+05:30,35,voice
CDR-004059,918981072749,917329653581,2025-02-23T14:21:37+05:30,119,voice
CDR-004060,916309630372,916960990031,2025-02-23T14:26:31+05:30,43,voice
CDR-004061,918525720621,917523499956,2025-02-23T14:44:30+05:30,99,voice
CDR-004062,919072674448,916187060216,2025-02-23T14:59:39+05:30,88,voice
CDR-004063,919883152281,919072674448,2025-02-23T15:00:00+05:30,63,voice
CDR-004064,916543832315,919847874879,2025-02-23T15:19:45+05:30,265,voice
CDR-004065,916325845808,918851286499,2025-02-23T15:48:16+05:30,11,voice
CDR-004066,916729640279,918829009322,2025-02-23T16:25:45+05:30,51,voice
CDR-004067,917133063457,916132239223,2025-02-23T17:02:14+05:30,21,voice
CDR-004068,919349831082,916694321946,2025-02-23T17:03:57+05:30,36,voice
CDR-004069,917545969696,919847874879,2025-02-23T17:45:10+05:30,77,voice
CDR-004070,918238710435,916926118120,2025-02-23T17:56:25+05:30,64,voice
CDR-004071,916931872820,916424188799,2025-02-23T18:29:37+05:30,50,voice
CDR-004072,917053069975,916518301062,2025-02-23T18:53:00+05:30,88,voice
CDR-004073,919847874879,917485979569,2025-02-23T18:53:41+05:30,60,voice
CDR-004074,917190994262,917311481954,2025-02-23T19:03:43+05:30,48,voice
CDR-004075,919326047954,919772591901,2025-02-23T19:12:06+05:30,44,voice
CDR-004076,919326047954,916876538782,2025-02-23T19:36:36+05:30,196,voice
CDR-004077,916691567852,916275552433,2025-02-23T19:50:01+05:30,100,voice
CDR-004078,918543852803,918337754340,2025-02-23T20:18:17+05:30,29,voice
CDR-004079,917876457943,916997171985,2025-02-23T20:37:40+05:30,72,voice
CDR-004080,918981072749,917329653581,2025-02-23T21:13:41+05:30,0,sms
CDR-004081,916931872820,916424188799,2025-02-23T21:45:34+05:30,30,voice
CDR-004082,916665802686,916637885677,2025-02-23T22:02:23+05:30,32,voice
CDR-004083,918220256891,917891221720,2025-02-23T22:02:48+05:30,170,voice
CDR-004084,916637885677,916665802686,2025-02-23T22:03:59+05:30,86,voice
CDR-004085,916424188799,916852224261,2025-02-23T22:34:12+05:30,47,voice
CDR-004086,916026997648,916926118120,2025-02-23T22:43:24+05:30,0,sms
CDR-004087,916097862916,916026997648,2025-02-23T22:56:47+05:30,29,voice
CDR-004088,919808452910,919994738491,2025-02-23T22:58:56+05:30,92,voice
CDR-004089,916997171985,917876457943,2025-02-23T23:07:58+05:30,0,sms
CDR-004090,919153442407,919688936655,2025-02-23T23:19:21+05:30,55,voice
CDR-004091,917814266084,916812873288,2025-02-23T23:20:25+05:30,40,voice
CDR-004092,918973120296,918525720621,2025-02-23T23:35:32+05:30,0,sms
CDR-004093,917364382775,917053069975,2025-02-23T23:38:40+05:30,68,voice
CDR-004094,918981072749,919069904489,2025-02-23T23:45:25+05:30,106,voice
CDR-004095,918845716772,916097862916,2025-02-23T23:46:17+05:30,29,voice
CDR-004096,916435668733,916637885677,2025-02-24T00:23:45+05:30,153,voice
CDR-004097,919571619646,917730176490,2025-02-24T01:15:10+05:30,30,voice
CDR-004098,919600233059,916309630372,2025-02-24T01:48:49+05:30,106,voice
CDR-004099,919688936655,919153442407,2025-02-24T02:58:51+05:30,78,voice
CDR-004100,918859909279,916948528511,2025-02-24T06:00:14+05:30,0,sms
CDR-004101,918437653138,916435668733,2025-02-24T06:02:12+05:30,51,voice
CDR-004102,918543852803,919347124126,2025-02-24T06:07:29+05:30,73,voice
CDR-004103,917364382775,918220256891,2025-02-24T06:13:29+05:30,54,voice
CDR-004104,918973120296,916926118120,2025-02-24T06:19:37+05:30,85,voice
CDR-004105,916026997648,918608791433,2025-02-24T06:33:52+05:30,160,voice
CDR-004106,918851286499,917545969696,2025-02-24T06:51:56+05:30,66,voice
CDR-004107,919797302867,916733103322,2025-02-24T06:57:27+05:30,19,voice
CDR-004108,916097862916,916026997648,2025-02-24T07:04:13+05:30,20,voice
CDR-004109,916948528511,916367453616,2025-02-24T07:12:28+05:30,169,voice
CDR-004110,919349831082,919772591901,2025-02-24T08:17:49+05:30,74,voice
CDR-004111,916926118120,918973120296,2025-02-24T08:59:15+05:30,122,voice
CDR-004112,916383487026,916869481191,2025-02-24T09:05:45+05:30,58,voice
CDR-004113,918193665589,919636802154,2025-02-24T09:18:30+05:30,56,voice
CDR-004114,919994738491,917260443015,2025-02-24T10:39:55+05:30,0,sms
CDR-004115,917891221720,916931872820,2025-02-24T11:49:48+05:30,48,voice
CDR-004116,917447202903,917260443015,2025-02-24T12:08:58+05:30,242,voice
CDR-004117,916812873288,918851286499,2025-02-24T13:02:43+05:30,7,voice
CDR-004118,918517802039,916787800822,2025-02-24T13:22:23+05:30,74,voice
CDR-004119,917523499956,918412179982,2025-02-24T13:31:56+05:30,57,voice
CDR-004120,917876457943,919600233059,2025-02-24T13:58:12+05:30,65,voice
CDR-004121,919847874879,917814266084,2025-02-24T14:13:52+05:30,45,voice
CDR-004122,916187060216,919888627938,2025-02-24T14:31:13+05:30,119,voice
CDR-004123,916641395672,917989228447,2025-02-24T14:37:52+05:30,0,sms
CDR-004124,918238710435,916132239223,2025-02-24T15:12:17+05:30,0,sms
CDR-004125,916637885677,917447202903,2025-02-24T15:13:36+05:30,68,voice
CDR-004126,918845716772,916926118120,2025-02-24T15:35:42+05:30,22,voice
CDR-004127,916876538782,917679658289,2025-02-24T15:37:02+05:30,48,voice
CDR-004128,916367453616,916931872820,2025-02-24T15:41:36+05:30,87,voice
CDR-004129,919415717273,918829009322,2025-02-24T15:43:47+05:30,96,voice
CDR-004130,916787800822,917814266084,2025-02-24T15:57:37+05:30,49,voice
CDR-004131,918851286499,916543832315,2025-02-24T16:28:14+05:30,0,sms
CDR-004132,918169713512,917863362137,2025-02-24T16:46:20+05:30,31,voice
CDR-004133,919797302867,916406467692,2025-02-24T16:58:37+05:30,54,voice
CDR-004134,916733103322,916132239223,2025-02-24T16:59:23+05:30,109,voice
CDR-004135,916309630372,917807438462,2025-02-24T17:39:30+05:30,37,voice
CDR-004136,918193665589,919636802154,2025-02-24T17:41:57+05:30,0,sms
CDR-004137,918437653138,919994738491,2025-02-24T18:09:07+05:30,94,voice
CDR-004138,917364382775,916424188799,2025-02-24T18:18:41+05:30,56,voice
CDR-004139,919772591901,917679658289,2025-02-24T18:22:22+05:30,166,voice
CDR-004140,919069904489,918981072749,2025-02-24T18:23:55+05:30,33,voice
CDR-004141,916935101816,916406467692,2025-02-24T18:31:09+05:30,38,voice
CDR-004142,916876538782,917679658289,2025-02-24T18:45:34+05:30,125,voice
CDR-004143,918608791433,916026997648,2025-02-24T18:47:07+05:30,42,voice
CDR-004144,917989228447,916912523398,2025-02-24T18:55:16+05:30,33,voice
CDR-004145,916931872820,916424188799,2025-02-24T19:19:06+05:30,24,voice
CDR-004146,916637885677,918437653138,2025-02-24T19:19:45+05:30,60,voice
CDR-004147,916424188799,916367453616,2025-02-24T19:27:50+05:30,0,sms
CDR-004148,917545427621,919883152281,2025-02-24T20:24:06+05:30,37,voice
CDR-004149,919384822654,916309630372,2025-02-24T20:27:32+05:30,85,voice
CDR-004150,917523499956,918525720621,2025-02-24T21:03:38+05:30,0,sms
CDR-004151,917730176490,919571619646,2025-02-24T21:10:46+05:30,212,voice
CDR-004152,919797302867,916733103322,2025-02-24T21:18:33+05:30,31,voice
CDR-004153,919384822654,916309630372,2025-02-24T21:28:30+05:30,330,voice
CDR-004154,916187060216,917523499956,2025-02-24T21:29:48+05:30,30,voice
CDR-004155,919384822654,916309630372,2025-02-24T21:37:04+05:30,19,voice
CDR-004156,918829009322,916729640279,2025-02-24T21:39:08+05:30,19,voice
CDR-004157,918845716772,916097862916,2025-02-24T22:00:32+05:30,34,voice
CDR-004158,919415717273,916694321946,2025-02-24T22:04:14+05:30,0,sms
CDR-004159,919153442407,916849321768,2025-02-24T22:10:28+05:30,56,voice
CDR-004160,917814266084,917970653224,2025-02-24T22:14:30+05:30,56,voice
CDR-004161,918608791433,916026997648,2025-02-24T22:22:35+05:30,128,voice
CDR-004162,916694321946,919772591901,2025-02-24T22:38:38+05:30,0,sms
CDR-004163,916948528511,918221668220,2025-02-24T22:41:04+05:30,30,voice
CDR-004164,916518301062,916424188799,2025-02-24T22:42:27+05:30,52,voice
CDR-004165,916787800822,916665802686,2025-02-24T23:04:57+05:30,0,sms
CDR-004166,919883152281,917523499956,2025-02-24T23:11:30+05:30,27,voice
CDR-004167,919384822654,917970653224,2025-02-24T23:24:46+05:30,113,voice
CDR-004168,916997171985,916309630372,2025-02-24T23:56:02+05:30,42,voice
CDR-004169,916309630372,919896703780,2025-02-25T00:33:16+05:30,0,sms
CDR-004170,916787800822,916665802686,2025-02-25T00:37:27+05:30,132,voice
CDR-004171,918845716772,916097862916,2025-02-25T01:19:03+05:30,5,voice
CDR-004172,917730176490,916641395672,2025-02-25T06:10:16+05:30,0,sms
